Distributor,Customer Name,City,Country,Latitude,Longitude,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year,Name of Sales Rep,Manager,Sales Team,Sales_Level
Romaguera-Fay  ,Fahey-Prosacco Pharmacy,Jena,Germany,50.9272,11.5864,Hospital,Government,Tacrodomide,Antipiretics,450,420,,March,2018,Mary Gerrard,Britanny Bold,Delta,High
Koss   ,Okuneva-Corkery Pharma Plc,Bornheim,Germany,50.7592,,Pharmacy,Retail,Malavirine Alimdine,Mood Stabilizers,10,767,7670,March,2018,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,Barton Ltd Pharmaceutical Limited,Celle,Germany,52.6256,10.0825,Pharmacy,Retail,Choriogestrel,Antiseptics,20,347,6940,March,2018,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,Walsh-Brown Pharma Plc,Osnabrück,Germany,52.2789,8.0431,Pharmacy,Retail,Tesnorphine Silotamine,Antibiotics,10,319,3190,March,2018,Anne Wu,,Delta,Low
Gerlach LLC ,Leuschke PLC Pharmaceutical Ltd,Worms,Germany,49.6319,,Pharmacy,Institution,Presetron,Mood Stabilizers,5,216,,March,2018,Jessica Smith,Britanny Bold,Delta,Low
Koss   ,McDermott Group Pharmacy,Leonberg,Germany,48.8014,9.0131,Hospital,Private,Albuterenone,Antimalarial,10,82,820,March,2018,Steve Pepple,,Bravo,Low
Koss   ,Sauer-Herzog Pharmaceutical Limited,Bochum,Germany,51.4833,7.2167,Pharmacy,Retail,Testant,Mood Stabilizers,100,488,48800,March,2018,Alan Ray,,Alfa,High
Koss   ,Marquardt PLC Pharmaceutical Ltd,Offenburg,Germany,48.4708,7.9408,Hospital,Government,Exotropin Empizine,Mood Stabilizers,10,785,7850,March,2018,,James Goodwill,Alfa,Low
Gerlach LLC ,Parisian Ltd Pharma Plc,Paderborn,Germany,51.7167,8.7667,Hospital,Government,Raparidol,Mood Stabilizers,,187,935,March,2018,Abigail Thompson,Tracy Banks,Bravo,Low
Koss   ,"Kuphal, D'Amore and Bode Pharm",Cologne,Germany,50.9422,,Hospital,Government,Pulmogen Alitora,Antiseptics,225,647,145575,March,2018,Morris Garcia,Tracy Banks,Bravo,High
Gerlach LLC ,Turner Ltd ,Porta Westfalica,Germany,52.2167,8.9333,Hospital,Private,Hemavate Spirolinum,Mood Stabilizers,100,210,21000,March,2018,Morris Garcia,,Bravo,Medium
Gerlach LLC ,Walsh-Brown Pharma Plc,Osnabrück,Germany,52.2789,8.0431,Pharmacy,Retail,Aspinavir Silovance,Antibiotics,20,549,10980,March,2018,Stella Given,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,"Kirlin, Hamill and Dickinson Pharmaceutical Limited",Pirna,Germany,50.9622,13.9403,Hospital,Private,Flutacerol,Analgesics,10,745,7450,March,2018,Stella Given,Alisha Cordwell,Charlie,Low
Erdman  ,Durgan-Rice Pharmacy,Dormagen,Germany,,6.84,Pharmacy,Institution,Hemavate Spirolinum,Mood Stabilizers,120,210,25200,March,2018,Jimmy Grey,Alisha Cordwell,Charlie,High
Gerlach LLC ,"Cormier, Dietrich and Zulauf Pharmaceutical Limited",Esslingen,Germany,48.7406,9.3108,Hospital,Government,Raparidol,Mood Stabilizers,5,187,,March,2018,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,"Yundt, Leuschke and Ward Pharma Plc",Ahaus,Germany,52.0794,,Pharmacy,Retail,Benzoprox,Antiseptics,5,284,1420,March,2018,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Mante-Grady Pharma Plc,Sonthofen,Germany,47.5142,10.2817,Hospital,Private,Claricriptine Adaferol,Antibiotics,,33,,March,2018,Alan Ray,James Goodwill,Alfa,Low
Koss   ,Ondricka Ltd ,Saalfeld,Germany,50.6506,11.3542,Pharmacy,Institution,Hemavate Spirolinum,Mood Stabilizers,5,210,1050,March,2018,Steve Pepple,Tracy Banks,Bravo,Low
Gerlach LLC ,"Langworth, Olson and Satterfield Pharm",Tübingen,Germany,48.52,9.0556,Hospital,Private,Lansostral Acgestin,Antiseptics,1,627,627,March,2018,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Heidenreich Group Pharm,Mannheim,Germany,49.4878,8.4661,Hospital,Government,Dantocept Ferurenone,Antiseptics,300,307,,March,2018,Thompson Crawford,James Goodwill,Alfa,High
Koss   ,Balistreri-Watsica Pharma Plc,Siegen,Germany,50.8756,8.0167,Pharmacy,Institution,Kiovax Tercorolac,Analgesics,30,722,21660,March,2018,Morris Garcia,Tracy Banks,Bravo,Medium
Erdman  ,Pfannerstill Group Pharmaceutical Limited,Kaarst,Germany,51.2278,6.6273,Pharmacy,Retail,Diaxolol,Antiseptics,50,765,38250,March,2018,Erica Jones,James Goodwill,Alfa,High
Erdman  ,"Towne, Cummerata and Blanda Pharmaceutical Ltd",Darmstadt,Germany,49.8667,8.65,Hospital,Government,Dantocept Ferurenone,Antiseptics,5,307,,March,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Lockman  ,"Leuschke, Waters and Schowalter Pharmacy",Salzkotten,Germany,51.6708,8.6047,Hospital,Government,Asparathasone Unipan,Antibiotics,50,153,7650,March,2018,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Kreiger Inc ,Burgdorf,Germany,52.45,10.0083,Pharmacy,Retail,Ciclonazol,Antiseptics,300,121,36300,March,2018,Anne Wu,Britanny Bold,Delta,High
Gerlach LLC ,Barrows-Kohler Pharma Plc,Coesfeld,Germany,,7.1675,Pharmacy,Retail,Pulmofine,Antibiotics,5,688,3440,March,2018,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,"Steuber, Hills and Botsford ",Gotha,Germany,50.9489,10.7183,Pharmacy,Institution,Pulmofine,Antibiotics,1,688,688,March,2018,Alan Ray,James Goodwill,Alfa,Low
Koss   ,Ward Group Pharma Plc,Barsinghausen,Germany,52.3031,9.4606,Pharmacy,Retail,Liomulin,Mood Stabilizers,40,490,19600,March,2018,,Tracy Banks,Bravo,Medium
Koss   ,McDermott Group Pharmaceutical Ltd,Lindau,Germany,47.5458,9.6839,Pharmacy,Institution,Halciramine,Antimalarial,20,409,8180,March,2018,Erica Jones,James Goodwill,Alfa,Medium
Erdman  ,Schaefer-Rolfson Pharma Plc,Freiberg,Germany,,13.3428,Pharmacy,Retail,Paronium Atracustone,Analgesics,40,414,16560,March,2018,Daniel Gates,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,"Hammes, Bashirian and Pacocha ",Aschaffenburg,Germany,49.9757,9.1478,Pharmacy,Institution,Cortirodine Alimcline,Antipiretics,56,128,7168,March,2018,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,Medhurst-Beer ,Aachen,Germany,50.7762,6.0838,Hospital,Private,Dasagestin,Analgesics,10,386,3860,March,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Lockman  ,"Blick, Pacocha and Schowalter Pharmaceutical Limited",Delbrück,Germany,,8.5667,Hospital,Private,Ibrulinum,Antipiretics,1000,190,190000,March,2018,Abigail Thompson,Tracy Banks,Bravo,High
Erdman  ,"Leuschke, Waters and Schowalter Pharma Plc",Herzogenrath,Germany,50.8667,6.1,Pharmacy,Retail,Clinolan Pitoletra,Mood Stabilizers,2,130,260,March,2018,Morris Garcia,Tracy Banks,Bravo,Low
Koss   ,Runolfsson-Powlowski Pharmacy,Crailsheim,Germany,49.1347,10.0706,Hospital,Government,Tiaracil,Antipiretics,330,162,53460,March,2018,Alan Ray,James Goodwill,Alfa,High
Gerlach LLC ,Bashirian Group Pharmacy,Georgsmarienhütte,Germany,52.2031,8.0447,Pharmacy,Institution,Alarudin Azarolac,Mood Stabilizers,10,567,5670,March,2018,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,"Kertzmann, Quitzon and Harris ",Greven,Germany,52.0917,7.6083,Hospital,Government,Immurenol Temarate,Antipiretics,10,303,3030,March,2018,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Sauer and Sons ,Mechernich,Germany,50.6,6.65,Pharmacy,Retail,Zynosine,Antimalarial,20,74,1480,March,2018,Jessica Smith,Britanny Bold,Delta,Low
Koss   ,Reinger Group Pharmaceutical Limited,Schwerin,Germany,53.6333,11.4167,Pharmacy,Institution,Atrabicin Alkerotec,Antiseptics,180,249,,March,2018,Anne Wu,Britanny Bold,Delta,High
Gerlach LLC ,Barrows Inc Pharmaceutical Limited,Speyer,Germany,49.3194,8.4311,Pharmacy,Retail,Imiderm Vibranovate,Antipiretics,15,390,5850,March,2018,Abigail Thompson,Tracy Banks,Bravo,Low
Koss   ,"Prohaska, Bogisich and Gutkowski Pharm",Bad Oldesloe,Germany,,10.3742,Hospital,Private,Antaparin Varizyme,Mood Stabilizers,2,513,1026,March,2018,Steve Pepple,Tracy Banks,Bravo,Low
Erdman  ,Erdman PLC Pharma Plc,Freital,Germany,51.0167,13.65,Hospital,Private,Factofribrate,Mood Stabilizers,20,99,1980,March,2018,Stella Given,Alisha Cordwell,Charlie,Low
Erdman  ,"Kertzmann, Quitzon and Harris ",Greven,Germany,52.0917,7.6083,Hospital,Government,Travoloride,Antiseptics,12,785,9420,March,2018,Anne Wu,Britanny Bold,Delta,Medium
Koss   ,Torp-Fisher ,Grevenbroich,Germany,51.0883,6.5875,Pharmacy,Institution,Ceretosine,Antiseptics,30,343,10290,March,2018,Morris Garcia,Tracy Banks,Bravo,Medium
Gerlach LLC ,Schimmel-Waelchi Pharma Plc,Garbsen,Germany,52.4183,9.5981,Pharmacy,Institution,Alisteride Pemidizem,Antiseptics,10,35,350,March,2018,Jessica Smith,Britanny Bold,Delta,Low
Romaguera-Fay  ,Ondricka Ltd Pharmaceutical Ltd,Bamberg,Germany,49.8917,10.8917,Pharmacy,Institution,Sanctumine,Antimalarial,1022,149,152278,March,2018,,Britanny Bold,Delta,High
Lockman  ,"Buckridge, Dach and Carroll ",Friedrichshafen,Germany,47.6542,9.4792,Pharmacy,Retail,Pitodomide,Antimalarial,500,24,12000,March,2018,Abigail Thompson,Tracy Banks,Bravo,Medium
Gerlach LLC ,Dach Ltd Pharma Plc,Karlsruhe,Germany,49.0167,8.4,Hospital,Private,Travoloride,Antiseptics,10,785,7850,March,2018,Mary Gerrard,Britanny Bold,Delta,Low
Koss   ,"Kertzmann, Quitzon and Harris ",Greven,Germany,52.0917,7.6083,Hospital,Government,Malaxolol Aeroprosyn,Antiseptics,9,502,4518,March,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Sauer-Herzog Pharmaceutical Limited,Bochum,Germany,51.4833,7.2167,Pharmacy,Retail,Oxymotroban Fexoformin,Analgesics,,458,4580,March,2018,Daniel Gates,Alisha Cordwell,Charlie,Medium
Rohan and Sons  ,"Zieme, Doyle and Kunze Pharm",Stuttgart,Germany,48.7761,9.1775,Pharmacy,Retail,Adtiza Gammaluble,Antibiotics,1100,452,497200,March,2018,Steve Pepple,Tracy Banks,Bravo,High
Koss   ,Barton Ltd Pharmaceutical Limited,Celle,Germany,52.6256,10.0825,Pharmacy,Retail,Xenaderal,Mood Stabilizers,24,311,7464,March,2018,Daniel Gates,,Charlie,Low
Gerlach LLC ,Nader-Gaylord Pharmacy,Backnang,Germany,48.9464,9.4306,Hospital,Private,Sumanazole,Analgesics,5,529,2645,March,2018,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,"Towne, Cummerata and Blanda Pharmaceutical Ltd",Darmstadt,Germany,49.8667,8.65,Hospital,Government,Zonitonin,Antiseptics,4,518,2072,March,2018,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,"Hahn, Rutherford and Gislason Pharm",Kulmbach,Germany,50.1,11.4333,Pharmacy,Retail,Fentalac,Antipiretics,2500,618,1545000,March,2018,Steve Pepple,Tracy Banks,Bravo,High
Koss   ,"Casper, Hyatt and Jakubowski Pharmaceutical Ltd",Neuburg,Germany,48.7333,11.1833,Pharmacy,Institution,Lioletine Refliruvax,Analgesics,200,435,87000,March,2018,Mary Gerrard,,Delta,High
Daugherty-Rempel  ,"Rosenbaum, Klein and Herzog Pharmaceutical Ltd",Fürstenfeldbruck,Germany,48.1778,11.2556,Hospital,Government,Imiformin Transmunex,Antibiotics,96,400,38400,March,2018,Abigail Thompson,Tracy Banks,Bravo,High
Koss   ,Crona Group ,Viersen,Germany,51.2556,6.3917,Hospital,Government,Choriogestrel,Antiseptics,2,347,694,March,2018,,James Goodwill,Alfa,Low
Koss   ,Kihn Group ,Kleve,Germany,51.79,6.14,Pharmacy,Institution,Magnemunex,Antiseptics,10,689,6890,March,2018,Stella Given,Alisha Cordwell,Charlie,Low
Erdman  ,Kozey-Emmerich ,Würselen,Germany,,6.1275,Hospital,Government,Amcibax Amcikeran,Analgesics,-10,319,-3190,March,2018,Abigail Thompson,Tracy Banks,Bravo,Low
Kozey-Emmerich ,McDermott Inc Pharmacy,Frankenthal,Germany,49.5333,8.35,Hospital,Private,Antilamin Clinbital,Antibiotics,20,664,13280,March,2018,Sheila Stones,Britanny Bold,Delta,Medium
Koss   ,"Beer, Kohler and Beatty ",Oberursel,Germany,50.2028,8.5769,Hospital,Government,Propralamide Dexlanzolam,Mood Stabilizers,1470,391,574770,March,2018,Daniel Gates,Alisha Cordwell,Charlie,High
Daugherty-Rempel  ,Roob PLC Pharm,Weiterstadt,Germany,49.9,8.6,Hospital,Government,Morphizolid Tianalin,Mood Stabilizers,100,742,74200,March,2018,Jimmy Grey,Alisha Cordwell,Charlie,High
Kozey-Emmerich ,Medhurst-Beer Pharm,Viernheim,Germany,49.538,8.5792,Pharmacy,Institution,Symbiroban,Antibiotics,45,122,5490,March,2018,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,Crona PLC Pharmaceutical Ltd,Schloß Holte-Stukenbrock,Germany,51.8833,8.6167,Pharmacy,Institution,Symbiroban,Antibiotics,5,122,610,March,2018,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,Walsh-Brown Pharmaceutical Ltd,Bernburg,Germany,51.8,11.7333,Hospital,Private,Cephovelam,Mood Stabilizers,24,542,13008,March,2018,Jimmy Grey,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,Hermiston and Sons Pharmaceutical Ltd,Geislingen an der Steige,Germany,48.6244,9.8306,Pharmacy,Retail,Imiderm Vibranovate,Antipiretics,,390,3900,March,2018,Jessica Smith,Britanny Bold,Delta,Low
Koss   ,Koch-Osinski Pharmaceutical Ltd,Sankt Augustin,Germany,50.77,7.1867,Hospital,Private,Exexone,Mood Stabilizers,20,239,4780,March,2018,Jimmy Grey,,Charlie,Low
Kozey-Emmerich ,Breitenberg-Kuhn Pharma Plc,Cloppenburg,Germany,52.8478,8.0439,Pharmacy,Retail,Testant,Mood Stabilizers,1080,488,527040,March,2018,Mary Gerrard,Britanny Bold,Delta,High
Romaguera-Fay  ,Reichel Inc ,Trier,Germany,49.7567,6.6414,Hospital,Government,Afinitasol,Antipiretics,9600,286,2745600,March,2018,Anne Wu,Britanny Bold,Delta,High
Kozey-Emmerich ,"Runolfsson, Swaniawski and Jaskolski Pharmaceutical Limited",Dessau-Roßlau,Germany,51.8333,12.2333,Pharmacy,Institution,Relenvice,Antimalarial,5,459,2295,March,2018,Jimmy Grey,,Charlie,Low
Koss   ,Boyer and Sons Pharmaceutical Ltd,Arnstadt,Germany,,10.9464,Hospital,Private,Dorzovorin Pentadarone,Antimalarial,10,164,1640,March,2018,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Gibson-Hill Pharmaceutical Limited,Friedberg,Germany,50.3353,8.755,Pharmacy,Institution,Neuropogen Empibax,Analgesics,10,605,6050,March,2018,Jessica Smith,Britanny Bold,Delta,Low
Koss   ,"Casper, Hyatt and Jakubowski Pharmacy",Minden,Germany,52.2883,8.9167,Hospital,Government,Primatate Univatol,Mood Stabilizers,260,172,44720,March,2019,Steve Pepple,Tracy Banks,Bravo,High
Koss   ,Erdman PLC ,Holzminden,Germany,,9.4483,Pharmacy,Retail,Abranatal Lysoprosate,Antiseptics,20,681,13620,March,2019,Jessica Smith,Britanny Bold,Delta,Medium
Gerlach LLC ,"Kirlin, Hamill and Dickinson Pharmaceutical Limited",Pirna,Germany,,13.9403,Hospital,Private,Zyvance,Analgesics,,323,,March,2019,Anne Wu,Britanny Bold,Delta,Low
Erdman  ,"Haag, Bradtke and Terry Pharm",Hanau,Germany,50.1328,8.9169,Hospital,Government,Diprotaine,Antiseptics,40,318,12720,March,2019,Stella Given,Alisha Cordwell,Charlie,Medium
Koss   ,Kozey-Emmerich Pharmacy,Marktoberdorf,Germany,47.7667,10.6167,Hospital,Private,Halcifergen Nevazone,Antimalarial,96,710,,March,2019,Abigail Thompson,Tracy Banks,Bravo,High
Gerlach LLC ,"Gerhold, Mills and Effertz Pharma Plc",Stadthagen,Germany,52.3247,9.2069,Hospital,Private,Alglutriptan,Analgesics,5,301,1505,March,2019,Alan Ray,James Goodwill,Alfa,Low
Koss   ,Barrows Inc Pharmacy,Teltow,Germany,52.4022,13.2706,Hospital,Private,Zarostral,Antipiretics,200,141,28200,March,2019,,,Delta,High
Erdman  ,Schuppe Inc Pharm,Traunstein,Germany,47.8683,12.6433,Pharmacy,Institution,Finanel,Antimalarial,50,206,10300,March,2019,Abigail Thompson,Tracy Banks,Bravo,Medium
Koss   ,VonRueden-Adams Pharm,Delitzsch,Germany,51.5264,12.3425,Pharmacy,Retail,Exexone,Mood Stabilizers,900,239,215100,March,2019,Morris Garcia,Tracy Banks,Bravo,High
Koss   ,VonRueden-Adams Pharm,Delitzsch,Germany,51.5264,,Pharmacy,Retail,Liomulin,Mood Stabilizers,11,490,5390,March,2019,Abigail Thompson,Tracy Banks,Bravo,Low
Koss   ,Nader-Borer Pharm,Kerpen,Germany,50.8719,6.6961,Hospital,Private,Lovapur,Mood Stabilizers,10,551,5510,March,2019,Abigail Thompson,Tracy Banks,Bravo,Low
Koss   ,"Wintheiser, Breitenberg and Gottlieb ",Bünde,Germany,52.2,8.6,Hospital,Private,Megenorphine,Antimalarial,3,402,1206,March,2019,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Raynor-Graham ,Wedel,Germany,53.5833,9.7,Pharmacy,Retail,Temasone Thiobucil,Antimalarial,30,482,14460,March,2019,Mary Gerrard,Britanny Bold,Delta,Medium
Koss   ,"Koelpin, Luettgen and Abernathy Pharmaceutical Ltd",Mörfelden-Walldorf,Germany,49.9896,8.5661,Hospital,Private,Aggrakine,Antiseptics,50,47,2350,March,2019,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,"Koch, Borer and Hagenes Pharm",Waiblingen,Germany,,9.3169,Hospital,Private,Albudazole Erobloc,Antiseptics,10,563,5630,March,2019,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Barrows-Kohler Pharma Plc,Coesfeld,Germany,51.9458,7.1675,Pharmacy,Retail,Antaparin Varizyme,Mood Stabilizers,69,513,35397,March,2019,Daniel Gates,,Charlie,High
Koss   ,Schimmel-Waelchi Pharma Plc,Garbsen,Germany,52.4183,9.5981,Pharmacy,Institution,Aspinavir Silovance,Antibiotics,16,549,8784,March,2019,Morris Garcia,Tracy Banks,Bravo,Medium
Gerlach LLC ,"Parisian, Hagenes and Skiles Pharm",Greiz,Germany,50.6547,12.1997,Hospital,Government,Paronium Atracustone,Analgesics,,414,4140,March,2019,Mary Gerrard,Britanny Bold,Delta,Medium
Gerlach LLC ,"Herman, Rice and Rippin Pharmaceutical Limited",Schorndorf,Germany,48.8,9.5333,Pharmacy,Institution,Adalatamine,Antiseptics,5,794,3970,March,2019,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,"Hansen, Fadel and Schroeder Pharma Plc",Wolfsburg,Germany,52.4231,10.7872,Pharmacy,Institution,Lacoplex Hyaluvance,Mood Stabilizers,,334,1670,March,2019,Stella Given,Alisha Cordwell,Charlie,Low
Koss   ,Kreiger Inc ,Burgdorf,Germany,52.45,10.0083,Pharmacy,Retail,Immurenol Temarate,Antipiretics,1,303,303,March,2019,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,"Heathcote, Grant and Witting Pharmacy",Braunschweig,Germany,52.2692,,Hospital,Private,Veratorol Ciclovatol,Mood Stabilizers,20,154,,March,2019,Thompson Crawford,James Goodwill,Alfa,Low
Koss   ,Haley PLC Pharmacy,Kassel,Germany,51.3158,9.4979,Pharmacy,Retail,Aciprex,Antipiretics,50,421,21050,March,2019,Thompson Crawford,James Goodwill,Alfa,Medium
Koss   ,Cremin-Zemlak Pharma Plc,Haan,Germany,51.1931,7.0131,Pharmacy,Institution,Aprerase,Antipiretics,20,726,,March,2019,Morris Garcia,Tracy Banks,Bravo,Medium
Gerlach LLC ,Skiles-McKenzie Pharmacy,Dreieich,Germany,50.0189,8.6961,Hospital,Government,Topifribrate,Analgesics,2,621,1242,March,2019,Sheila Stones,Britanny Bold,Delta,Low
Koss   ,Fahey-Prosacco Pharmaceutical Limited,Einbeck,Germany,51.8167,9.8667,Pharmacy,Retail,Tacrodomide,Antipiretics,,420,,March,2019,Mary Gerrard,Britanny Bold,Delta,Medium
Gerlach LLC ,Mann-Waelchi Pharmacy,Achim,Germany,53.013,9.033,Hospital,Private,Propralamide Dexlanzolam,Mood Stabilizers,5,391,1955,March,2019,Daniel Gates,Alisha Cordwell,Charlie,Low
Gerlach LLC ,"Blick, Pacocha and Schowalter Pharmacy",Würzburg,Germany,49.7944,9.9294,Hospital,Government,Lovavatol Azelavarix,Mood Stabilizers,20,106,,March,2019,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,"Effertz, Heaney and Tillman Pharma Plc",Bad Nauheim,Germany,50.3667,8.75,Hospital,Government,Bexridol,Antipiretics,2,80,160,March,2019,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Graham and Sons Pharm,Germering,Germany,48.1333,11.3667,Hospital,Government,Choriotrisin,Antibiotics,5,591,2955,March,2019,Daniel Gates,,Charlie,Low
Koss   ,Veum and Sons Pharmaceutical Limited,Landsberg,Germany,48.0528,10.8689,Pharmacy,Institution,Tacrodomide,Antipiretics,33,420,13860,March,2019,Erica Jones,James Goodwill,Alfa,Medium
Koss   ,Abernathy and Sons ,Freiburg im Breisgau,Germany,47.9947,7.8497,Pharmacy,Retail,Halciramine,Antimalarial,33,409,13497,March,2019,Erica Jones,James Goodwill,Alfa,Medium
Kozey-Emmerich ,"Greenholt, Donnelly and O'Reilly Pharmaceutical Ltd",Villingen-Schwenningen,Germany,48.0603,8.4586,Pharmacy,Retail,Adriafinil Ehtymara,Antiseptics,300,535,160500,March,2019,Abigail Thompson,Tracy Banks,Bravo,High
Koss   ,Barrows Inc Pharmacy,Teltow,Germany,52.4022,,Hospital,Private,Dexacilin Triline,Analgesics,10,129,1290,March,2019,Stella Given,Alisha Cordwell,Charlie,Low
Koss   ,Runte-Marquardt Pharm,Wittenberg,Germany,51.8671,12.6484,Hospital,Private,Atrabicin Alkerotec,Antiseptics,30,249,,March,2019,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,"Hammes, Bashirian and Pacocha Pharmacy",Schwelm,Germany,51.2904,,Pharmacy,Institution,Alpharolac,Antipiretics,200,533,106600,March,2019,Jessica Smith,Britanny Bold,Delta,High
Erdman  ,Gibson-Hill ,Troisdorf,Germany,50.8161,7.1556,Pharmacy,Retail,Solasteride,Mood Stabilizers,20,520,10400,March,2019,Sheila Stones,Britanny Bold,Delta,Medium
Gerlach LLC ,"Cormier, Dietrich and Zulauf Pharmacy",Riesa,Germany,51.3081,13.2939,Pharmacy,Institution,Adtiza Gammaluble,Antibiotics,40,452,18080,March,2019,Jimmy Grey,Alisha Cordwell,Charlie,Medium
Koss   ,"Leuschke, Waters and Schowalter Pharmacy",Salzkotten,Germany,51.6708,8.6047,Hospital,Government,Ampinonide,Antimalarial,60,248,14880,March,2019,,,Delta,Medium
Koss   ,"Funk, Ratke and Heaney ",Bad Dürkheim,Germany,49.4618,8.1724,Pharmacy,Retail,Alpradipine,Analgesics,45,445,20025,March,2019,Daniel Gates,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,Steuber Ltd Pharmaceutical Limited,Ennepetal,Germany,,7.3425,Pharmacy,Institution,Aspinavir Silovance,Antibiotics,675,549,370575,March,2019,Erica Jones,James Goodwill,Alfa,High
Koss   ,Spencer-Jerde Pharmaceutical Limited,Kaufbeuren,Germany,47.88,10.6225,Hospital,Government,Requimadin,Antimalarial,50,408,20400,March,2019,Steve Pepple,Tracy Banks,Bravo,Medium
Gerlach LLC ,"Heathcote, Grant and Witting Pharmacy",Braunschweig,Germany,52.2692,10.5211,Hospital,Private,Travosoline Capolac,Antipiretics,40,610,,March,2019,Thompson Crawford,James Goodwill,Alfa,High
Koss   ,Weber Ltd Pharmaceutical Ltd,Merseburg,Germany,51.3544,11.9928,Hospital,Private,Topipizole,Mood Stabilizers,1,368,368,March,2019,Steve Pepple,Tracy Banks,Bravo,Low
Gerlach LLC ,Yundt-Crona Pharm,Pinneberg,Germany,53.6591,9.8009,Hospital,Government,Claripenem,Antibiotics,4,448,1792,March,2019,Thompson Crawford,James Goodwill,Alfa,Low
Koss   ,Jakubowski Inc Pharmacy,Gladbeck,Germany,51.5713,6.9827,Pharmacy,Institution,Arivac,Antimalarial,-6,567,-3402,March,2019,Anne Wu,Britanny Bold,Delta,Low
Koss   ,Legros-Runte Pharmaceutical Ltd,Baden-Baden,Germany,48.7619,8.2408,Hospital,Government,Aquamycin Lacoran,Analgesics,10,345,3450,March,2019,Stella Given,Alisha Cordwell,Charlie,Low
Gerlach LLC ,"Kshlerin, Ryan and Leuschke ",Goch,Germany,51.6839,6.1619,Pharmacy,Institution,Cricane Acamsumab,Antiseptics,23,22,506,March,2019,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Kling Inc Pharm,Heilbronn,Germany,49.1404,9.218,Pharmacy,Institution,Acycnafine Microvate,Mood Stabilizers,5,658,,March,2019,Anne Wu,Britanny Bold,Delta,Low
