Distributor,Customer Name,City,Country,Latitude,Longitude,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year,Name of Sales Rep,Manager,Sales Team,Sales_Level
Koss   ,"Schowalter, Runolfsson and VonRueden Pharmaceutical Limited",Neuss,Germany,51.2003,6.6939,Hospital,Private,Interfestar,Antibiotics,20.0,62,1240.0,January,2019,Abigail Thompson,Tracy Banks,Bravo,Low
Koss   ,Schaefer Group ,Olpe,Germany,51.0289,7.8514,Pharmacy,Institution,Malavirine Alimdine,Mood Stabilizers,10.0,767,7670.0,January,2019,Steve Pepple,Tracy Banks,Bravo,Low
Erdman  ,Kozey-Emmerich ,Würselen,Germany,50.8247,6.1275,Hospital,Government,Interfedox Pilobamol,Antiseptics,48.0,41,1968.0,January,2019,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,"Langworth, Olson and Satterfield Pharmacy",Meschede,Germany,51.3503,8.2836,Hospital,Government,Aciprex,Antipiretics,6.0,421,2526.0,January,2019,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Haley PLC Pharmacy,Kassel,Germany,51.3158,9.4979,Pharmacy,Retail,Ceretosine,Antiseptics,110.0,343,37730.0,January,2019,Abigail Thompson,Tracy Banks,Bravo,High
Gerlach LLC ,Welch-Orn Pharm,Emden,Germany,53.3669,7.2061,Hospital,Private,Acycpex,Mood Stabilizers,3.0,510,1530.0,January,2019,Alan Ray,James Goodwill,Alfa,Low
Erdman  ,McDermott Inc Pharmacy,Frankenthal,Germany,49.5333,8.35,Hospital,Private,Xenaminphen,Antimalarial,5.0,195,975.0,January,2019,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,"Johns, Mueller and Nitzsche Pharma Plc",Hemer,Germany,51.3833,7.7667,Pharmacy,Institution,Finanel,Antimalarial,50.0,206,10300.0,January,2019,Stella Given,Alisha Cordwell,Charlie,Medium
Koss   ,"Barrows, Zboncak and Reichert Pharm",Aurich,Germany,53.47140000000001,7.4836,Pharmacy,Institution,Tacrodomide,Antipiretics,576.0,420,241920.0,January,2019,Sheila Stones,Britanny Bold,Delta,High
Gerlach LLC ,Kohler-Bednar Pharmaceutical Ltd,Lübeck,Germany,53.8697,10.6864,Hospital,Government,Docstryl Rivacin,Antiseptics,14.0,789,11046.0,January,2019,Daniel Gates,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,Hermiston LLC Pharmaceutical Limited,Gevelsberg,Germany,51.3265,7.3559,Pharmacy,Retail,Aclonuma,Antimalarial,56.0,474,26544.0,January,2019,Morris Garcia,Tracy Banks,Bravo,High
Gerlach LLC ,Crona PLC Pharmaceutical Ltd,Schloß Holte-Stukenbrock,Germany,51.8833,8.6167,Pharmacy,Institution,Hydroxyprosyn,Antibiotics,250.0,220,55000.0,January,2019,Jessica Smith,Britanny Bold,Delta,High
Gerlach LLC ,Quigley-Heathcote Pharm,Witten,Germany,51.4333,7.3333,Hospital,Private,Quixitriptan Alanesin,Antiseptics,55.0,79,4345.0,January,2019,Daniel Gates,Alisha Cordwell,Charlie,Low
Erdman  ,McDermott Inc Pharmacy,Frankenthal,Germany,49.5333,8.35,Hospital,Private,Aggretisol,Antimalarial,50.0,262,13100.0,January,2019,Daniel Gates,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,Vandervort LLC Pharmaceutical Ltd,Rottweil,Germany,48.1681,8.6247,Hospital,Private,Kinovatol,Analgesics,20.0,370,7400.0,January,2019,Stella Given,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Schimmel-Waelchi Pharma Plc,Garbsen,Germany,52.4183,9.5981,Pharmacy,Institution,Dantolac Pazocor,Analgesics,20.0,578,11560.0,January,2019,Sheila Stones,Britanny Bold,Delta,Medium
Gerlach LLC ,Leannon-West Pharmaceutical Limited,Bocholt,Germany,51.8333,6.6167,Hospital,Government,Sanctumine,Antimalarial,40.0,149,5960.0,January,2019,Morris Garcia,Tracy Banks,Bravo,Low
Koss   ,Hane Ltd ,Nürtingen,Germany,48.6267,9.3353,Hospital,Government,Benzoprox,Antiseptics,40.0,284,11360.0,January,2019,Anne Wu,Britanny Bold,Delta,Medium
Koss   ,"Denesik, Walter and Beatty ",Nordhorn,Germany,52.4333,7.0667,Pharmacy,Institution,Feruprazole,Mood Stabilizers,12.0,115,1380.0,January,2019,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Buckridge-Strosin Pharma Plc,Neuruppin,Germany,52.9222,12.8,Hospital,Private,Zynosine,Antimalarial,20.0,74,1480.0,January,2019,Daniel Gates,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Kozey Ltd Pharmacy,Stralsund,Germany,54.3,13.0833,Pharmacy,Retail,Ibruferon,Antiseptics,3.0,82,246.0,January,2019,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,"Grimes, Jacobs and Durgan Pharma Plc",Gütersloh,Germany,51.9,8.3833,Hospital,Government,Lovapur,Mood Stabilizers,20.0,551,11020.0,January,2019,Abigail Thompson,Tracy Banks,Bravo,Medium
Gerlach LLC ,"Ondricka, Rosenbaum and Beahan Pharm",Iserlohn,Germany,51.3833,7.6667,Hospital,Government,Tracdomide,Antipiretics,10.0,548,5480.0,January,2019,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Kling Inc Pharm,Heilbronn,Germany,49.1404,9.218,Pharmacy,Institution,Finanel,Antimalarial,10.0,206,2060.0,January,2019,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Senger-Kirlin Pharma Plc,Soest,Germany,51.5711,8.1092,Hospital,Government,Palodizem,Mood Stabilizers,10.0,201,2010.0,January,2019,Sheila Stones,Britanny Bold,Delta,Low
Koss   ,Waelchi LLC Pharm,Sinsheim,Germany,49.25,8.8833,Pharmacy,Retail,Dantocept Ferurenone,Antiseptics,5.0,307,1535.0,January,2019,Daniel Gates,Alisha Cordwell,Charlie,Low
Gerlach LLC ,"Kub, Von and Herzog Pharmaceutical Limited",Freudenstadt,Germany,48.4633,8.4111,Hospital,Private,Argalazine Abostryl,Antipiretics,2.0,628,1256.0,January,2019,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Herman-Koss Pharmaceutical Ltd,Gifhorn,Germany,52.4886,10.5464,Hospital,Private,Malavirine Alimdine,Mood Stabilizers,3.0,767,2301.0,January,2019,Daniel Gates,Alisha Cordwell,Charlie,Low
Koss   ,"Greenholt, Donnelly and O'Reilly Pharmaceutical Ltd",Villingen-Schwenningen,Germany,48.0603,8.4586,Pharmacy,Retail,Alpharolac,Antipiretics,3.0,533,1599.0,January,2019,Abigail Thompson,Tracy Banks,Bravo,Low
Erdman  ,"Kub, Von and Herzog Pharmaceutical Ltd",Borken,Germany,51.8439,6.8583,Pharmacy,Institution,Betanem,Analgesics,440.0,611,268840.0,January,2019,Steve Pepple,Tracy Banks,Bravo,High
Gerlach LLC ,"Effertz, Heaney and Tillman Pharm",Regensburg,Germany,49.0167,12.0833,Hospital,Government,Eproline,Antibiotics,5.0,780,3900.0,January,2019,Steve Pepple,Tracy Banks,Bravo,Low
Gerlach LLC ,"Torphy, Pfeffer and Jakubowski Pharmaceutical Ltd",Leipzig,Germany,51.35,12.3833,Pharmacy,Retail,Nisorase,Antibiotics,5.0,393,1965.0,January,2019,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Fritsch LLC Pharmaceutical Ltd,Mülheim,Germany,51.4283,6.8789,Hospital,Government,Acycnafine Microvate,Mood Stabilizers,4.0,658,2632.0,January,2019,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,Corkery-Kovacek Pharm,Kehl,Germany,48.5711,7.8089,Hospital,Private,Diprolimus,Antiseptics,10.0,634,6340.0,January,2019,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,"Sanford, Franecki and Greenholt Pharma Plc",Waltrop,Germany,51.6167,7.3833,Hospital,Government,Pentastrin,Antibiotics,5.0,497,2485.0,January,2019,Daniel Gates,Alisha Cordwell,Charlie,Low
Erdman  ,"Reinger, Kihn and Goyette Pharmaceutical Limited",Overath,Germany,50.95,7.3,Hospital,Government,Tracdomide,Antipiretics,160.0,548,87680.0,January,2019,Sheila Stones,Britanny Bold,Delta,High
Gerlach LLC ,Kozey-Schroeder Pharm,Heiligenhaus,Germany,51.3265,6.971,Hospital,Private,Claricriptine Adaferol,Antibiotics,1.0,33,33.0,January,2019,Steve Pepple,Tracy Banks,Bravo,Low
Kozey-Emmerich ,Fahey-Prosacco Pharmacy,Jena,Germany,50.9272,11.5864,Hospital,Government,Feruprazole,Mood Stabilizers,2070.0,115,238050.0,January,2019,Sheila Stones,Britanny Bold,Delta,High
Erdman  ,Huels-Klein ,Peine,Germany,52.3203,10.2336,Pharmacy,Retail,Cyclovital,Antimalarial,100.0,677,67700.0,January,2019,Anne Wu,Britanny Bold,Delta,High
Gerlach LLC ,Osinski-Collins ,Rheinfelden (Baden),Germany,47.5611,7.7917,Hospital,Private,Acycpex,Mood Stabilizers,10.0,510,5100.0,January,2019,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,"Johns, Mueller and Nitzsche ",Magdeburg,Germany,52.1278,11.6292,Hospital,Government,Docstryl Rivacin,Antiseptics,10.0,789,7890.0,January,2019,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,Leannon-West Pharmaceutical Limited,Bocholt,Germany,51.8333,6.6167,Hospital,Government,Menogine,Antiseptics,36.0,742,26712.0,January,2019,Erica Jones,James Goodwill,Alfa,High
Gerlach LLC ,"Effertz, Heaney and Tillman Pharma Plc",Bad Nauheim,Germany,50.3667,8.75,Hospital,Government,Xenaderal,Mood Stabilizers,30.0,311,9330.0,January,2019,Abigail Thompson,Tracy Banks,Bravo,Medium
Gerlach LLC ,"Koelpin, Luettgen and Abernathy Pharmacy",Wuppertal,Germany,51.2667,7.1833,Hospital,Private,Sevoderm,Antipiretics,50.0,663,33150.0,January,2019,Sheila Stones,Britanny Bold,Delta,High
Koss   ,"Reinger, Kihn and Goyette Pharma Plc",Euskirchen,Germany,50.6597,6.7917,Pharmacy,Retail,Adriafinil Ehtymara,Antiseptics,20.0,535,10700.0,January,2019,Alan Ray,James Goodwill,Alfa,Medium
Gerlach LLC ,"Romaguera, Moen and Hagenes Pharm",Unterschleißheim,Germany,48.2833,11.5667,Pharmacy,Retail,Darlofen,Antipiretics,5.0,577,2885.0,January,2019,Jessica Smith,Britanny Bold,Delta,Low
Erdman  ,Schaefer LLC Pharma Plc,Stendal,Germany,52.6,11.85,Pharmacy,Institution,Comzyme,Antibiotics,3.0,114,342.0,January,2019,Daniel Gates,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Quigley-Heathcote Pharmaceutical Ltd,Lohmar,Germany,50.8415,7.2166,Hospital,Government,Veratorol Ciclovatol,Mood Stabilizers,10.0,154,1540.0,January,2019,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,"Barrows, Zboncak and Reichert Pharm",Aurich,Germany,53.4714,7.4836,Pharmacy,Institution,Aspinavir Silovance,Antibiotics,126.0,549,69174.0,January,2019,Mary Gerrard,Britanny Bold,Delta,High
Gerlach LLC ,Bayer LLC ,Rudolstadt,Germany,50.7169,11.3275,Hospital,Private,Raparidol,Mood Stabilizers,20.0,187,3740.0,January,2019,Stella Given,Alisha Cordwell,Charlie,Low
Erdman  ,McCullough LLC Pharmaceutical Limited,Nuremberg,Germany,49.4528,11.0778,Pharmacy,Retail,Fentatrol Rapatelase,Antibiotics,5.0,458,2290.0,January,2019,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,"Parker, Green and Emmerich Pharmacy",Frankfurt (Oder),Germany,52.35,14.55,Hospital,Government,Ergomethate,Mood Stabilizers,90.0,604,54360.0,January,2019,Daniel Gates,Alisha Cordwell,Charlie,High
Gerlach LLC ,Miller-Satterfield Pharm,Heinsberg,Germany,51.0631,6.0964,Pharmacy,Institution,Docstryl Rivacin,Antiseptics,1.0,789,789.0,January,2020,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,Osinski-Collins Pharma Plc,Potsdam,Germany,52.4,13.0667,Hospital,Government,Alarudin Azarolac,Mood Stabilizers,5.0,567,2835.0,January,2020,Stella Given,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Beier PLC Pharma Plc,Lampertheim,Germany,49.5942,8.4671,Pharmacy,Institution,Symdocet,Antipiretics,10.0,470,4700.0,January,2020,Alan Ray,James Goodwill,Alfa,Low
Erdman  ,Harris-Conroy Pharmacy,Wilhelmshaven,Germany,53.5167,8.1333,Pharmacy,Retail,Travosoline Capolac,Antipiretics,50.0,610,30500.0,January,2020,Sheila Stones,Britanny Bold,Delta,High
Erdman  ,"Kub, Von and Herzog Pharmaceutical Ltd",Borken,Germany,51.8439,6.8583,Pharmacy,Institution,Primapion,Antibiotics,50.0,492,24600.0,January,2020,Anne Wu,Britanny Bold,Delta,High
Erdman  ,"Watsica, Larson and Labadie Pharmaceutical Ltd",Nettetal,Germany,51.3167,6.2833,Hospital,Private,Megenorphine,Antimalarial,10.0,402,4020.0,January,2020,Abigail Thompson,Tracy Banks,Bravo,Low
Erdman  ,Buckridge Inc Pharm,Brühl,Germany,50.8333,6.9,Hospital,Government,Oxymotroban Fexoformin,Analgesics,16.0,458,7328.0,January,2020,Erica Jones,James Goodwill,Alfa,Low
Erdman  ,Mraz Group Pharmaceutical Limited,Schweinfurt,Germany,50.05,10.2333,Pharmacy,Retail,Primapion,Antibiotics,5.0,492,2460.0,January,2020,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Rohan and Sons Pharmaceutical Limited,Maintal,Germany,50.15,8.8333,Pharmacy,Institution,Darlofen,Antipiretics,10.0,577,5770.0,January,2020,Daniel Gates,Alisha Cordwell,Charlie,Low
Koss   ,Waelchi LLC Pharmaceutical Limited,Essen,Germany,51.4508,7.0131,Hospital,Private,Dexacilin Triline,Analgesics,120.0,129,15480.0,January,2020,Abigail Thompson,Tracy Banks,Bravo,Medium
Koss   ,Feest-Kshlerin Pharma Plc,Merzig,Germany,49.4471,6.6312,Hospital,Government,Halciramine,Antimalarial,-80.0,409,-32720.0,January,2020,Anne Wu,Britanny Bold,Delta,Low
Kozey-Emmerich ,Trantow LLC Pharm,Harsewinkel,Germany,51.9667,8.2331,Pharmacy,Institution,Raparidol,Mood Stabilizers,100.0,187,18700.0,January,2020,Sheila Stones,Britanny Bold,Delta,Medium
Gerlach LLC ,Pfannerstill Group ,Calw,Germany,48.7144,8.7375,Hospital,Private,Solasteride,Mood Stabilizers,1.0,520,520.0,January,2020,Steve Pepple,Tracy Banks,Bravo,Low
Gerlach LLC ,Franecki Inc Pharmacy,Norden,Germany,53.5967,7.2056,Pharmacy,Institution,Palodizem,Mood Stabilizers,3.0,201,603.0,January,2020,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,Pfeffer-Hodkiewicz ,Nordenham,Germany,53.5,8.4667,Hospital,Private,Zithrotrol,Antiseptics,30.0,137,4110.0,January,2020,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,"Schowalter, Runolfsson and VonRueden Pharmaceutical Limited",Neuss,Germany,51.2003,6.6939,Hospital,Private,Betanem,Analgesics,8.0,611,4888.0,January,2020,Abigail Thompson,Tracy Banks,Bravo,Low
Koss   ,Schaefer Group ,Olpe,Germany,51.0289,7.8514,Pharmacy,Institution,Asparathasone Unipan,Antibiotics,50.0,153,7650.0,January,2020,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Buckridge Inc Pharm,Brühl,Germany,50.8333,6.9,Hospital,Government,Thionide,Analgesics,600.0,113,67800.0,January,2020,Mary Gerrard,Britanny Bold,Delta,High
Gerlach LLC ,"Upton, Abernathy and Goodwin Pharmaceutical Limited",Detmold,Germany,51.9378,8.8833,Hospital,Government,Alpharolac,Antipiretics,5.0,533,2665.0,January,2020,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,Rogahn-Klein Pharm,Donauwörth,Germany,48.7184,10.777,Hospital,Private,Diaxolol,Antiseptics,65.0,765,49725.0,January,2020,Abigail Thompson,Tracy Banks,Bravo,High
Gerlach LLC ,Cartwright-Fay Pharmaceutical Ltd,Wangen im Allgäu,Germany,47.6858,9.8342,Pharmacy,Retail,Magneprex,Antimalarial,250.0,187,46750.0,January,2020,Daniel Gates,Alisha Cordwell,Charlie,High
Gerlach LLC ,"Kshlerin, Ryan and Leuschke ",Goch,Germany,51.6839,6.1619,Pharmacy,Institution,Dasagestin,Analgesics,20.0,386,7720.0,January,2020,Jimmy Grey,Alisha Cordwell,Charlie,Low
Koss   ,Pfeffer-Hodkiewicz ,Nordenham,Germany,53.5,8.4667,Hospital,Private,Metapatch,Antipiretics,200.0,438,87600.0,January,2020,Daniel Gates,Alisha Cordwell,Charlie,High
Koss   ,Bartoletti-Altenwerth Pharm,Aalen,Germany,48.8372,10.0936,Hospital,Private,Agalsiline,Mood Stabilizers,128.0,64,8192.0,January,2020,Jessica Smith,Britanny Bold,Delta,Medium
Gerlach LLC ,"Runolfsson, Swaniawski and Jaskolski Pharmaceutical Limited",Dessau-Roßlau,Germany,51.8333,12.2333,Pharmacy,Institution,Pitodomide,Antimalarial,10.0,24,240.0,January,2020,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,Hill-Daniel Pharmaceutical Ltd,Neumünster,Germany,54.0714,9.99,Hospital,Government,Novakyn Tracprox,Antiseptics,186.0,288,53568.0,January,2020,Steve Pepple,Tracy Banks,Bravo,High
Koss   ,"Hahn, Rutherford and Gislason Pharm",Kulmbach,Germany,50.1,11.4333,Pharmacy,Retail,Antaparin Varizyme,Mood Stabilizers,10.0,513,5130.0,January,2020,Steve Pepple,Tracy Banks,Bravo,Low
Gerlach LLC ,Huels-Klein ,Peine,Germany,52.3203,10.2336,Pharmacy,Retail,Trazozaprine,Mood Stabilizers,10.0,708,7080.0,January,2020,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,"Wisozk, Brekke and Bartoletti ",Sonneberg,Germany,50.35,11.1667,Hospital,Government,Decidenu Galantrigine,Antipiretics,48.0,590,28320.0,January,2020,Morris Garcia,Tracy Banks,Bravo,High
Gerlach LLC ,"Runolfsson, Swaniawski and Jaskolski Pharmaceutical Limited",Dessau-Roßlau,Germany,51.8333,12.2333,Pharmacy,Institution,Tetratanyl,Antimalarial,10.0,511,5110.0,January,2020,Erica Jones,James Goodwill,Alfa,Low
Koss   ,Sipes and Sons Pharma Plc,Radebeul,Germany,51.1033,13.67,Hospital,Private,Secrelazine Insonamic,Antipiretics,20.0,694,13880.0,January,2020,Sheila Stones,Britanny Bold,Delta,Medium
Koss   ,"Torphy, Pfeffer and Jakubowski Pharm",Limburg,Germany,50.383300000000006,8.0667,Pharmacy,Retail,Quixitriptan Alanesin,Antiseptics,2.0,79,158.0,January,2020,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,"Kutch, Daniel and Ortiz Pharm",Gummersbach,Germany,51.0333,7.566699999999999,Hospital,Private,Araxetine,Antibiotics,20.0,450,9000.0,January,2020,Morris Garcia,Tracy Banks,Bravo,Medium
Koss   ,Abernathy Group Pharmacy,Melle,Germany,52.2031,8.3361,Pharmacy,Retail,Alpradipine,Analgesics,1.0,445,445.0,January,2020,Steve Pepple,Tracy Banks,Bravo,Low
Erdman  ,Runolfsson-Halvorson Pharm,Rheinberg,Germany,51.5467,6.6006,Pharmacy,Retail,Megenorphine,Antimalarial,20.0,402,8040.0,January,2020,Alan Ray,James Goodwill,Alfa,Medium
Erdman  ,"Casper, Hyatt and Jakubowski Pharmaceutical Ltd",Neuburg,Germany,48.7333,11.1833,Pharmacy,Institution,Fentalac,Antipiretics,50.0,618,30900.0,January,2020,Morris Garcia,Tracy Banks,Bravo,High
Gerlach LLC ,"Brakus, Rempel and Harber Pharm",Winnenden,Germany,48.8764,9.3978,Hospital,Private,Spiroderall,Mood Stabilizers,11.0,653,7183.0,January,2020,Steve Pepple,Tracy Banks,Bravo,Low
Koss   ,Kreiger Inc Pharm,Salzgitter,Germany,52.1503,10.3593,Hospital,Government,Rebedase Aplencor,Mood Stabilizers,640.0,180,115200.0,January,2020,Abigail Thompson,Tracy Banks,Bravo,High
Erdman  ,Schuppe Inc ,Bensheim,Germany,49.6811,8.6228,Pharmacy,Retail,Afretosine,Mood Stabilizers,100.0,404,40400.0,January,2020,Jimmy Grey,Alisha Cordwell,Charlie,High
Gerlach LLC ,"Balistreri, Torp and Gulgowski ",Bietigheim-Bissingen,Germany,48.9667,9.1333,Hospital,Private,Acycpex,Mood Stabilizers,20.0,510,10200.0,January,2020,Jessica Smith,Britanny Bold,Delta,Medium
Koss   ,Prohaska-Kuhic Pharmaceutical Limited,Wittmund,Germany,53.5747,7.7808,Hospital,Private,Argalazine Abostryl,Antipiretics,30.0,628,18840.0,January,2020,Steve Pepple,Tracy Banks,Bravo,Medium
Gerlach LLC ,Armstrong Inc Pharma Plc,Passau,Germany,48.5667,13.4667,Pharmacy,Retail,Xenaminphen,Antimalarial,79.0,195,15405.0,January,2020,Sheila Stones,Britanny Bold,Delta,Medium
Koss   ,Reilly Ltd Pharma Plc,Königsbrunn,Germany,48.2689,10.8908,Hospital,Private,Alemtuvatol Megalinum,Analgesics,10.0,682,6820.0,January,2020,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,Smith Inc Pharmacy,Kirchheim unter Teck,Germany,48.6483,9.4511,Pharmacy,Institution,Interfedox Pilobamol,Antiseptics,1200.0,41,49200.0,January,2020,Jessica Smith,Britanny Bold,Delta,High
Koss   ,Breitenberg-Kuhn Pharma Plc,Cloppenburg,Germany,52.8478,8.0439,Pharmacy,Retail,Microroban Afatigomar,Antimalarial,1.0,478,478.0,January,2020,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,Kohler-Bednar Pharm,Bad Vilbel,Germany,50.1781,8.7361,Hospital,Government,Dantocept Ferurenone,Antiseptics,480.0,307,147360.0,January,2020,Jessica Smith,Britanny Bold,Delta,High
Gerlach LLC ,Welch-Orn Pharmacy,Bingen am Rhein,Germany,49.9669,7.895,Hospital,Government,Tesnorphine Silotamine,Antibiotics,30.0,319,9570.0,January,2020,Thompson Crawford,James Goodwill,Alfa,Medium
Erdman  ,Schaefer-Rolfson Pharma Plc,Freiberg,Germany,50.9119,13.3428,Pharmacy,Retail,Palodizem,Mood Stabilizers,720.0,201,144720.0,January,2020,Anne Wu,Britanny Bold,Delta,High
Koss   ,Balistreri-Watsica Pharma Plc,Siegen,Germany,50.8756,8.0167,Pharmacy,Institution,Nisorase,Antibiotics,100.0,393,39300.0,January,2020,Thompson Crawford,James Goodwill,Alfa,High
Gerlach LLC ,Weber Ltd Pharmaceutical Ltd,Merseburg,Germany,51.3544,11.9928,Hospital,Private,Interfestar,Antibiotics,20.0,62,1240.0,January,2020,Daniel Gates,Alisha Cordwell,Charlie,Low
Koss   ,Hartmann-Wolf Pharmacy,Wunstorf,Germany,52.4238,9.4359,Pharmacy,Retail,Microroban Afatigomar,Antimalarial,30.0,478,14340.0,January,2020,Steve Pepple,Tracy Banks,Bravo,Medium
Gerlach LLC ,"Steuber, Skiles and Kilback Pharmacy",Datteln,Germany,51.6539,7.3417,Pharmacy,Institution,Flutacerol,Analgesics,30.0,745,22350.0,January,2020,Alan Ray,James Goodwill,Alfa,Medium
Koss   ,"Upton, Abernathy and Goodwin Pharm",Kelkheim (Taunus),Germany,50.138,8.4525,Pharmacy,Retail,Sucprine Specbalamin,Antiseptics,20.0,182,3640.0,January,2020,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,"Effertz, Heaney and Tillman Pharm",Regensburg,Germany,49.0167,12.0833,Hospital,Government,Rositroban,Mood Stabilizers,800.0,481,384800.0,January,2020,Stella Given,Alisha Cordwell,Charlie,High
Gerlach LLC ,Schaefer Group ,Olpe,Germany,51.0289,7.8514,Pharmacy,Institution,Tetalamide,Antibiotics,60.0,430,25800.0,January,2020,Daniel Gates,Alisha Cordwell,Charlie,High
Erdman  ,Powlowski-Buckridge Pharmacy,Albstadt,Germany,48.2119,9.0239,Pharmacy,Retail,Megenorphine,Antimalarial,10.0,402,4020.0,January,2020,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,West Group Pharm,Langenfeld,Germany,51.1167,6.95,Pharmacy,Institution,Interfedox Pilobamol,Antiseptics,28.0,41,1148.0,January,2020,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,Dach PLC ,Deggendorf,Germany,48.8353,12.9644,Hospital,Private,Dantolac Pazocor,Analgesics,2.0,578,1156.0,January,2020,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,"Heathcote, Kovacek and Parker ",Hof,Germany,50.3167,11.9167,Pharmacy,Retail,Zonitonin,Antiseptics,5.0,518,2590.0,January,2020,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,"Watsica, Larson and Labadie Pharmaceutical Ltd",Nettetal,Germany,51.3167,6.2833,Hospital,Private,Docstryl Rivacin,Antiseptics,10.0,789,7890.0,January,2020,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Schaefer LLC Pharma Plc,Stendal,Germany,52.6,11.85,Pharmacy,Institution,Choriogestrel,Antiseptics,5.0,347,1735.0,January,2020,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,"Langworth, Olson and Satterfield Pharmacy",Meschede,Germany,51.3503,8.2836,Hospital,Government,Comzyme,Antibiotics,30.0,114,3420.0,January,2020,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,"Buckridge, Dach and Carroll ",Friedrichshafen,Germany,47.6542,9.4792,Pharmacy,Retail,Imiformin Transmunex,Antibiotics,20.0,400,8000.0,January,2020,Anne Wu,Britanny Bold,Delta,Medium
Erdman  ,Balistreri Group Pharmacy,Bad Honnef am Rhein,Germany,50.645,7.2269,Pharmacy,Institution,Angioparin Brimosumab,Mood Stabilizers,30.0,682,20460.0,January,2020,Daniel Gates,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,"Wintheiser, Breitenberg and Gottlieb Pharma Plc",Warstein,Germany,51.45,8.3667,Pharmacy,Institution,Stelazolid,Antimalarial,20.0,73,1460.0,January,2020,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,Wolff Group Pharmaceutical Ltd,Alsdorf,Germany,50.8744,6.1615,Hospital,Private,Rebedase Aplencor,Mood Stabilizers,20.0,180,3600.0,January,2020,Morris Garcia,Tracy Banks,Bravo,Low
